Q1 Predictions Min,Z variance train,Q2 Predictions Std,Policy log std Std,Q1 Loss,Policy mu Std,Number of rollouts total,Epoch Time (s),Sample Time (s),Policy log std Min,Q2 Predictions Min,Q2 Loss,Z mean train,Q1 Predictions Max,Train Time (s),Q2 Predictions Mean,Z variance eval,Alpha,Policy Loss,Epoch,Log Pis Min,Q2 Predictions Max,Policy log std Max,Q1 Predictions Mean,Number of env steps total,Policy mu Max,AverageReturn_all_train_tasks,Alpha Loss,Z mean eval,AverageTrainReturn_all_train_tasks,Policy mu Min,(Previous) Eval Time (s),Q1 Predictions Std,Number of train steps total,AverageReturn_all_test_tasks,Log Pis Mean,Total Train Time (s),Log Pis Std,KL Loss,Policy log std Mean,Policy mu Mean,Log Pis Max,KL Divergence
-40.2927,0.0015310802,258.91998,0.35906145,610.6619,1.3326889,0,355.5574483941309,8.796482688281685,-3.0508714,-24.655405,607.9054,0.66928196,1312.1394,285.28504816582426,821.2921,0.00012538861,0.31651428,-834.3842,155,-6.0748262,1317.3693,2.0,820.76874,910922,10.747561,513.7818430238269,0.08040171,0.832914,519.0459100465157,-33.87627,61.475917540024966,258.40384,624000,485.7718719653084,6.0698833,71518.77563078934,4.629366,17.411057,-0.95714664,0.80241066,39.618576,174.11057
-39.184544,2.4595876e-05,242.79233,0.36348158,354.8633,1.3113912,0,358.581836940255,9.002314102370292,-3.2098932,-39.604538,400.3425,1.6592315,1434.8325,287.1016143830493,854.1711,5.9124657e-05,0.32232144,-859.6094,156,-7.980505,1456.2101,2.0,846.83575,916235,6.7977347,511.4031909956728,0.49050102,0.80738,502.99449328129566,-15.275996,62.477908454835415,242.64856,628000,481.97379021918084,6.4331846,71876.63832768425,4.769428,20.443182,-0.97639084,0.83079827,37.508293,204.43182
-40.767735,0.0013516815,269.3475,0.3778751,326.44308,1.4689683,0,373.7972476473078,8.879673983436078,-3.4894786,-43.168373,316.34595,0.662182,1331.8348,303.15782557381317,775.1051,0.00042104005,0.31125492,-791.101,157,-10.084805,1342.4774,2.0,774.65686,921582,8.644457,464.3072325402274,0.8508477,0.93293273,496.1694692152179,-26.427864,61.759748090058565,268.50027,632000,512.7662776276823,6.728887,72251.89317738172,4.932104,21.445053,-0.95437205,0.786063,37.73095,214.45053
-43.51101,0.00068308477,245.94617,0.34548795,356.8845,1.2313923,0,469.701402223669,8.805833319667727,-3.1192594,-22.359348,447.63364,0.8706166,1376.8737,397.6767855491489,957.28674,0.00017209361,0.31504446,-971.5392,158,-6.0456605,1379.4012,1.8302958,955.7666,926793,7.3785996,474.61192179776964,-0.15623271,0.6857702,476.8478290663567,-14.117788,63.21878335485235,246.92941,636000,493.68536335304907,5.8647223,72717.59690385778,4.558677,18.1468,-0.98902184,0.8019307,41.602386,181.46799
-58.005272,0.00089337135,248.39195,0.34830117,525.0846,1.1801714,0,463.7127384659834,8.124243834987283,-3.3407292,-118.49388,564.08826,1.2091283,1387.0015,396.36645499709994,852.7418,0.00059260643,0.31494582,-874.1164,159,-7.8354664,1370.9116,1.3503278,857.202,931793,7.5457773,484.64060717692183,-0.6908415,0.6631676,494.9693096450202,-14.800293,59.2220396338962,246.82585,640000,510.0728332105931,5.402013,73182.68532042671,4.49338,19.000317,-0.9738263,0.8090254,32.63803,190.00316
-60.27598,0.0022409211,251.90929,0.35079315,265.81757,1.2840428,0,458.49650010978803,8.439473124686629,-2.9779606,-48.146797,374.7368,0.58893776,1413.6113,389.4579140008427,925.71875,0.00031673582,0.3148073,-943.3703,160,-9.852007,1402.8568,1.6856366,935.805,936941,6.467125,500.68517645516005,-0.19095854,1.0324936,516.6418612221514,-21.931904,60.59911298425868,251.13232,644000,503.5534925571851,5.8347826,73642.7664863253,4.6914644,18.254923,-0.9510176,0.765701,33.672707,182.54922
-64.33846,0.000875545,273.57483,0.38013536,290.92343,1.4261643,0,461.85444267233834,8.813909049611539,-3.1288457,-71.40664,383.86703,1.4920619,1382.8857,390.8557517370209,772.6014,0.00024405774,0.31723222,-791.83093,161,-5.540571,1352.2965,2.0,786.4159,942216,8.122207,474.2820699389126,0.33589193,0.6916627,386.81003395781397,-24.96876,62.18478188570589,271.45514,648000,508.9910212035305,6.292563,74102.98404555768,5.0269403,20.992632,-0.9578865,0.76035464,39.149452,209.92632
-61.342827,0.0006073261,278.1424,0.3630702,289.24713,1.305101,0,410.998156783171,8.466193055268377,-3.376478,-66.65862,323.90112,0.5957735,1403.5549,341.98284075874835,867.8581,0.0002622663,0.31539515,-882.4393,162,-6.6621094,1407.0405,1.6925718,864.3804,947390,7.4931893,480.69935686718566,0.02655903,0.6164702,445.21420489614957,-14.594646,60.54912296915427,279.78763,652000,463.541304670017,6.0230145,74515.73837468447,4.757139,18.873854,-0.9943742,0.7304766,37.27501,188.73853
-45.11224,0.00050909293,273.89758,0.36351892,416.5217,1.3719109,0,358.57138059008867,8.86735432734713,-3.1775532,-52.181923,435.42236,1.5176741,1448.5027,287.39771918486804,811.15515,0.00025399245,0.31316942,-827.10004,163,-6.807555,1429.8008,2.0,812.92786,952691,7.677987,512.3066564031335,0.37843212,0.64635044,503.45813331894215,-21.458218,62.3063070778735,274.44702,656000,497.99821315224983,6.3259897,74875.03356014006,5.016669,20.712215,-0.97111094,0.7244423,45.98607,207.12215
-57.50121,0.0036307343,256.84045,0.35272357,365.40256,1.2182313,0,450.0217841579579,8.471718907821923,-3.2437572,-96.60605,503.5253,0.563939,1365.1919,378.51887734793127,903.22363,0.00025744174,0.31647497,-918.01483,164,-7.8180265,1380.3002,2.0,893.8923,957737,6.6697674,493.1322067524837,-0.3632073,0.6673364,487.45839218783584,-16.584948,63.03118790220469,256.4205,660000,504.8603423724606,5.6842494,75324.38826615596,4.875051,17.348282,-0.95315325,0.83497554,39.519245,173.48282
-46.762943,0.0003760137,263.51166,0.3566782,286.8581,1.2356466,0,375.4747721385211,8.80497502302751,-3.1312191,-57.497185,373.39566,0.9210812,1412.6162,304.3043203386478,921.0443,0.000255075,0.31689605,-942.505,165,-11.27308,1425.5952,1.9189775,927.4922,963018,7.8388467,496.8494438498574,-0.099793874,0.78549707,461.6556980287748,-15.067683,62.36547677684575,262.84735,664000,515.243080844307,5.913165,75697.70771910017,4.680874,21.028181,-0.93997043,0.81639975,41.053555,210.2818
-59.99274,0.008403444,280.97427,0.34652686,288.88107,1.323551,0,439.6595709640533,8.650998052209616,-2.9433322,-91.172134,438.2971,0.5540894,1433.5422,370.7973674349487,859.0109,0.00028588335,0.32067403,-874.3428,166,-6.0859017,1420.4558,2.0,869.60956,968164,6.7788343,517.4835028582942,0.12302194,0.7134849,515.5254500059227,-14.120809,60.211205476894975,278.80008,668000,528.1138429684449,6.108189,76136.1630466776,4.9242835,20.825743,-0.9684217,0.7407228,37.83864,208.25743
-33.81017,0.00012373898,261.14746,0.37538633,298.26907,1.2747357,0,455.4765304895118,8.457969762384892,-3.2717686,-111.587875,306.5209,0.91824913,1301.9452,388.0102845961228,873.618,0.00034077413,0.3141067,-899.4925,167,-9.113706,1296.2936,2.0,878.001,973360,7.773837,536.9965048094073,-0.22715393,0.57200783,532.8560740638799,-15.331493,59.008276131004095,260.25375,672000,525.3865160795856,5.8038287,76593.7314430871,4.780888,21.101507,-0.9409975,0.80219144,42.47756,211.01506
-60.10024,0.00061968376,246.76607,0.3550301,282.03394,1.2265902,0,493.85979083459824,8.269312349613756,-3.1216521,-30.812502,265.02548,1.2677495,1392.4211,424.48915184661746,898.69354,0.0002689027,0.31423974,-913.90784,168,-8.187237,1392.914,2.0,897.68066,978360,7.7788477,512.7292948776561,-0.24764596,0.76200974,502.16890252478606,-10.425703,61.10132663836703,249.58635,676000,517.9932254363623,5.7860746,77098.43765631318,4.842123,17.466871,-0.9826748,0.7668654,39.9531,174.6687
-51.172062,0.0017844765,280.07477,0.357249,278.34845,1.3583261,0,519.9816883481108,9.658713843207806,-2.907706,-50.01233,250.0159,0.85724944,1441.5281,438.37379863811657,867.5262,0.00034471773,0.31543648,-881.59436,169,-8.8029585,1457.66,2.0,867.16815,983360,20.754421,513.867815860245,-0.022308512,0.5256625,496.1590233080391,-18.12514,71.94917586678639,281.00665,680000,509.21228305051164,5.9806643,77606.42218417581,4.8570375,20.838955,-0.9688432,0.68286806,35.496937,208.38954
-42.618713,0.0014031031,252.8216,0.347705,283.40356,1.2506632,0,422.15514860488474,8.228385772090405,-2.9818397,-56.025333,349.17896,0.814878,1291.8184,353.9735705498606,877.5182,0.00040382505,0.31354395,-893.4152,170,-7.4677033,1280.2991,0.9020827,883.19763,988400,7.473117,489.3010137970522,0.041934457,0.8340417,481.8649546546691,-11.349386,59.95319228293374,251.2286,684000,506.8522834373731,6.0361543,78030.64155216562,4.8448253,19.010683,-0.96276414,0.81073326,41.867836,190.10683
-107.172775,0.00016204137,232.93098,0.35563022,398.32526,1.2766532,0,374.25766719086096,8.518089129123837,-3.041967,-81.60852,386.13495,0.88112116,1217.2426,303.7208205778152,844.9246,0.00046061212,0.31450725,-857.6738,171,-5.3262796,1227.1567,2.0,846.3084,993578,7.08897,536.3365256011864,-0.1828901,0.7382361,501.79943580229656,-12.097624,62.018757483921945,231.71901,688000,515.5313234780949,5.841874,78402.44692759542,4.599413,20.270864,-0.9529723,0.7536727,40.094986,202.70865
-65.54246,0.000386001,255.36491,0.35434258,244.1787,1.2342278,0,473.50220275949687,8.885714682750404,-3.131125,-42.732315,278.01102,1.2379297,1310.5083,405.0487675839104,893.32043,0.00041681118,0.31468463,-909.1793,172,-7.914159,1313.7855,2.0,891.08923,999013,7.3889976,503.3821329202912,-0.58102113,0.6843829,516.4337952676892,-16.915623,59.56772049283609,254.53566,692000,526.6287350171981,5.497438,78878.20235417364,4.4414377,18.603271,-0.9379809,0.7792519,47.01958,186.03271
-47.364437,0.0009884379,265.75226,0.34928778,375.69974,1.2704275,0,471.33252585539594,8.66338118026033,-2.8518372,-25.673779,415.00186,1.136116,1407.567,400.846896097064,898.00507,0.00059267983,0.31375933,-911.4254,173,-6.6115713,1391.5157,1.7200961,904.08124,1004202,7.9682126,517.4085739509412,-0.18203907,0.67132866,523.9178864197929,-15.743966,61.822248578071594,266.9251,696000,493.15002881945827,5.842925,79348.30822710507,4.729319,18.934946,-0.98563474,0.7255358,42.499767,189.34946
-130.36145,0.0005098543,290.37854,0.360256,506.025,1.357331,0,463.3633755450137,8.536976938135922,-2.8094938,-124.47015,533.7091,0.7443757,1442.2046,394.2296547689475,863.8727,0.00036078756,0.3148738,-877.6041,174,-7.0562124,1431.4819,1.8183275,869.9547,1009457,10.859627,531.2643656986982,0.50044125,0.71251774,502.66351283460835,-8.284039,60.59674383793026,291.87344,700000,501.4386841385851,6.433023,79812.7578604091,4.8117766,18.532013,-0.97287214,0.7287346,37.437798,185.32013
-42.08576,0.0001718472,249.12868,0.3552238,250.1223,1.3075774,0,392.04543001158163,8.81189546501264,-3.2884402,-92.09108,307.95483,0.9750649,1402.911,321.5492571918294,874.779,0.00023467842,0.31695887,-888.6799,175,-5.41546,1398.8792,1.8104923,878.5226,1014744,8.4806385,509.6758732952512,0.06443834,0.8976925,482.73367793871796,-12.90688,61.684277354739606,247.74869,704000,539.5761196980495,6.0560803,80204.71339526027,5.0986605,19.991592,-0.9668373,0.7643795,41.55519,199.91592
-63.90253,0.001874821,229.33806,0.34303764,233.75374,1.252501,0,395.47568244161084,8.460912076756358,-3.1770525,-39.49893,262.18277,1.1796281,1301.6664,325.4191528391093,888.3387,0.0004633822,0.31968012,-902.48694,176,-6.810279,1313.5986,2.0,888.4209,1019937,19.622854,521.9631814579158,-0.11306417,0.60793203,506.0566555334888,-14.685645,61.59561752574518,229.66432,708000,505.7591326349919,5.900865,80600.33757739468,4.6013637,22.085058,-0.93668634,0.8156486,41.22912,220.85057
-38.276665,0.00048778864,246.87576,0.3676843,448.58432,1.3678805,0,477.10929524479434,8.852271757088602,-2.8736348,-36.343525,537.4299,1.6372582,1248.4169,406.51172600733116,784.0221,0.00048564133,0.31747797,-799.8789,177,-7.4852376,1247.0342,2.0,790.693,1025255,9.860702,484.97479131011994,0.61639696,0.88090646,500.6983192831684,-12.182919,61.745297480374575,246.70157,712000,538.6610288406289,6.537173,81076.54364365712,4.9020557,18.578661,-0.937786,0.7706863,42.042168,185.7866
-53.759117,0.0006690779,274.18976,0.34379768,316.9629,1.2925483,0,465.85148216271773,8.588936467189342,-3.6294222,-41.967545,340.14493,1.2044203,1473.2802,396.419263406191,877.9889,0.0006745312,0.31520477,-891.9323,178,-7.3597403,1463.6528,2.0,883.35077,1030496,12.946758,528.7640574641509,0.13680916,0.7162083,507.58437844592345,-13.511804,60.84328228933737,274.26428,716000,523.5431577130948,6.1184874,81542.35324437264,4.870862,19.773573,-0.94834006,0.7871427,36.33765,197.73572
-50.367508,0.00023996345,264.19434,0.34711587,279.49008,1.2577828,0,464.7162824878469,8.507612884044647,-2.8486912,-65.3309,316.80408,0.81659853,1353.578,395.40599054889753,920.15234,0.000733161,0.3187105,-939.0099,179,-5.3580313,1349.3231,2.0,923.1383,1035622,7.5270905,512.9503473825431,-0.27400833,0.75244665,518.6181814001852,-8.926431,60.80267905490473,262.047,720000,535.5757786859423,5.7603464,82007.36877170391,4.5339856,18.792067,-0.9488672,0.7892216,37.908188,187.92065
-42.796467,6.695424e-05,306.7504,0.3757333,344.33264,1.3731343,0,474.1790225831792,8.329486262053251,-2.909595,-36.39098,319.06094,1.0893695,1421.8665,404.74607300106436,829.64197,0.00022439819,0.32172444,-847.12695,180,-7.8037386,1426.3223,2.0,836.59216,1040622,14.362512,535.2641007225676,-0.047873963,0.7000302,510.0059466575265,-16.221704,61.103463320061564,305.44904,724000,526.7425155970649,5.9577823,82481.19410401676,4.9033966,21.344181,-0.93698907,0.76613885,38.859634,213.4418
-91.30323,0.0008984368,270.05292,0.35978097,523.8455,1.2794223,0,457.22727232053876,8.320102062541991,-3.5472856,-57.40427,514.84705,0.8159445,1468.727,388.15627476293594,937.396,0.0008535908,0.31613198,-950.7094,181,-6.117651,1467.2446,2.0,936.65186,1045735,7.953654,536.9159455317721,0.027147582,0.5893027,551.7388443270141,-10.764963,60.75089549506083,270.0848,728000,535.2750751224578,6.023575,82951.07358821435,4.802279,19.50682,-0.96582377,0.8006767,44.92487,195.0682
-37.89742,0.002947966,241.81915,0.3411696,278.06293,1.1855013,0,476.81995731871575,10.044588901568204,-3.208836,-44.293655,288.0172,0.85442245,1362.2213,393.370896498207,949.67236,0.0009036932,0.31971264,-963.87463,182,-6.2360363,1362.7666,1.629733,951.29474,1050906,8.580154,564.6909178560563,-0.32652837,0.8084707,560.1759460055636,-9.662035,73.40447191894054,243.33339,732000,547.3645337610511,5.7136636,83417.2291582697,4.5575314,18.80442,-0.95187724,0.83786213,38.99655,188.0442
-23.002617,0.00012876492,270.57874,0.33843207,1090.3994,1.2435977,0,461.5624554916285,8.214036712422967,-2.8020277,-40.15476,1051.1038,1.0819567,1483.3346,390.60709205130115,881.41,0.0011417071,0.31627572,-896.80853,183,-7.4561577,1482.7268,2.0,883.59216,1055906,17.083706,492.5023950653119,0.10900543,0.80647194,488.7388771007145,-16.044416,62.74132672790438,270.79153,736000,528.2161543309161,6.094693,83875.30534442142,4.611166,20.70018,-0.93991166,0.89574707,38.5005,207.0018
-55.53769,0.000978645,277.44296,0.36898416,417.21225,1.3662498,0,483.07673365296796,8.27281079441309,-3.2347517,-121.231575,435.33267,1.3538477,1465.2428,415.54767258791253,831.76483,0.0005351263,0.31483197,-843.90137,184,-7.36432,1472.5189,2.0,830.08026,1060906,6.9343557,554.0500181303798,0.63185877,0.6299226,522.7901863279001,-8.413542,59.25625027064234,275.83112,740000,518.1127261047992,6.546739,84361.45467672357,5.0348897,22.379965,-0.975629,0.7535201,39.836563,223.79964
-127.89571,0.0042121056,272.89056,0.349993,294.14767,1.2276121,0,468.0927665568888,9.16548052802682,-3.1380973,-44.503532,264.54807,0.90184945,1479.5969,396.5966854346916,920.1113,0.0008227906,0.3109427,-933.5695,185,-5.7052646,1472.3682,2.0,920.1948,1066318,17.34896,537.4968461182586,-0.36733136,0.61491174,538.5961775656823,-13.8301525,62.33060059417039,272.58206,744000,554.541459701454,5.6855254,84827.72001596773,4.6859717,19.213388,-0.9566718,0.83171695,57.45234,192.13388
-67.84867,0.0005862013,283.42368,0.36697122,315.57846,1.3635465,0,474.93049740372226,9.056841207668185,-2.9872918,-91.747116,315.67297,0.6109654,1356.0709,405.3696583863348,887.5801,0.0007140238,0.31425446,-902.26086,186,-8.797728,1352.741,2.0,889.90704,1071874,16.359539,542.1427839847271,0.26963606,0.92881095,484.70168518343615,-10.562909,60.503997809719294,280.305,748000,547.1050774914344,6.2329426,85301.56803850178,4.842517,19.861937,-0.9351332,0.8089897,35.40959,198.61935
-36.06185,0.00038365525,259.69702,0.36777443,337.89804,1.2561988,0,469.962373288814,8.469939155038446,-3.7385488,-52.949787,408.41336,0.9411146,1404.0441,402.0693340799771,918.44904,0.00094191765,0.31015408,-934.5221,187,-7.042785,1400.9155,2.0,922.9119,1077146,10.434298,531.8185358739325,0.04739483,0.70193064,532.1150074395749,-10.969335,59.42310005379841,260.16147,752000,533.4590005027246,6.040483,85771.22427377244,4.7763247,19.101002,-0.9521447,0.82804734,40.406574,191.01001
-94.32849,0.0007457072,276.98492,0.35007533,303.92978,1.2576032,0,458.3599903061986,8.298682839609683,-2.7403445,-73.02039,327.5179,0.8218859,1492.5192,390.9430554918945,946.3436,0.00019572154,0.31472453,-960.9545,188,-8.287405,1488.7632,1.7847416,943.15686,1082238,15.469692,526.1659232429087,-0.048625864,0.9911005,536.6686618180232,-7.6468983,59.11825197469443,277.68713,756000,533.4096132005593,5.9579363,86243.18898280058,4.9449396,21.212597,-0.94592667,0.8502579,38.338833,212.12596
-65.967545,0.0002697322,255.67949,0.34548917,329.1468,1.341284,0,493.1819025618024,9.922153835650533,-3.074174,-28.948416,374.38046,0.9343813,1427.3015,410.53525764029473,912.53076,0.0004701015,0.314044,-920.1826,189,-6.1406636,1432.6715,2.0,908.724,1087387,13.936723,551.1639396312551,0.3108356,0.6200844,564.3628500666637,-11.407069,72.72449108585715,256.74817,760000,524.5019349800888,6.268355,86736.85949457856,5.0075626,20.23196,-0.9731363,0.7421072,36.877117,202.3196
-44.89252,0.0003600152,260.57584,0.3685929,302.40314,1.2701628,0,476.5337350280024,9.941282071173191,-3.1283324,-48.169422,304.11826,1.3671625,1542.6418,393.37815005285665,970.6011,0.00051519665,0.31654435,-982.94415,190,-8.835203,1544.8475,2.0,965.31915,1092498,19.829916,553.3645124678469,-0.056710858,0.92150176,524.8558704595662,-9.20838,73.21430290397257,261.64032,764000,559.5915614114253,5.9506965,87201.76074706297,4.732151,18.295275,-0.9459437,0.82318866,53.306473,182.95274
-111.90273,0.0045533404,269.55188,0.34845015,326.30377,1.243526,0,467.36480102315545,9.099455566611141,-2.972003,-59.106194,339.41284,0.997826,1386.3866,396.6821262766607,858.66406,0.00028452565,0.31231582,-872.0161,191,-9.828302,1388.895,2.0,861.3043,1098005,21.182875,532.5000236367837,-0.15490527,0.8780429,532.1965052536663,-12.592993,61.5832191798836,267.7099,768000,547.6892759850153,5.866877,87669.60263986001,4.4881673,22.781385,-0.93161887,0.8535951,34.675808,227.81384
-43.41467,0.00038960946,268.07706,0.32594085,288.92288,1.2586161,0,467.2869855663739,8.519878520164639,-2.6874099,-53.848686,365.8631,0.8404873,1486.3683,396.70554770808667,957.28516,0.0006520208,0.31191075,-968.75824,192,-7.7786436,1509.8065,2.0,953.70294,1103151,19.859617,554.5127977941133,-0.08811771,0.70655364,545.371796115792,-11.21864,62.061559338122606,267.8388,772000,555.5963135802934,5.9243712,88136.76068963623,4.5489273,18.56451,-0.9232703,0.8338299,39.766613,185.6451
-46.413418,0.0002577424,282.76816,0.35125548,314.64243,1.3011714,0,466.95700033567846,8.63342248974368,-2.9792414,-177.76163,448.74454,0.7845149,1514.9574,396.38938705902547,930.0475,0.00059266126,0.3147414,-940.0649,193,-5.1929517,1515.2948,2.0,927.0339,1108319,16.139574,534.6562508014943,-0.07035865,0.6443742,547.328975441374,-10.6682825,61.93419078690931,283.74716,776000,533.9756022770291,5.939135,88604.05317406589,4.6031876,19.238646,-0.95934033,0.7872199,34.747494,192.38646
-132.14755,0.0018452205,264.93698,0.34399074,415.83517,1.2663273,0,458.4134930856526,8.699116747360677,-3.0359232,-50.950397,446.33447,1.3605175,1443.3082,387.4432940739207,898.4203,0.000568328,0.31568632,-912.66644,194,-6.4466352,1432.7135,2.0,900.9746,1113516,10.789244,531.0250895688796,-0.11298449,1.0045257,521.8292746580943,-12.828409,62.271082264371216,266.72702,780000,504.2940788915712,5.9020014,89061.57764977543,4.680128,19.535452,-0.9350102,0.8187192,37.107258,195.35452
