V Predictions Max,Log Pis Max,Log Pis Min,R Predictions Min,Number of rollouts total,Policy log std Mean,V Predictions Mean,Sample Time (s),Number of train steps total,KL Loss,Policy mu Min,Policy log std Min,Policy log std Max,AverageReturn_all_train_tasks,V Predictions Min,Z variance train,Q Predictions Mean,Total Train Time (s),Log Pis Mean,(Previous) Eval Time (s),Q Predictions Std,QF Loss,Train Time (s),KL Divergence,AverageReturn_all_test_tasks,R Predictions Mean,Number of env steps total,Policy Loss,Epoch,Log Pis Std,R Predictions Max,V Predictions Std,Q Predictions Max,Q Predictions Min,R Predictions Std,VF Loss,Z mean eval,Epoch Time (s),Policy log std Std,Z mean train,Policy mu Std,RF Loss,Policy mu Max,Policy mu Mean,Z variance eval
1992.33,27.3104,-8.40253,-0.012806,48526,-0.738416,1349.59,4.885259208938805,1798000,15.21881103515625,-4.51174,-2.34182,0.249851,754.003931113,-13.4377,0.00262173,1347.79,132832.21300530652,0.802312,17.8969238519785,268.156,782.449,125.16506529701292,152.1881103515625,752.344147445,-0.00591802,3676000,-1351.05,898,3.04637,8.99993e-05,257.038,1998.53,-38.6257,0.00254928,146.127,0.912369,147.94724835793022,0.25058,0.787042,0.863604,285.188,4.42062,0.308438,0.00165544
1897.47,59.0104,-10.7641,-0.0125812,48566,-0.742822,1310.15,4.798594691033941,1800000,16.114179611206055,-5.34838,-2.56424,0.23064,744.333301099,-45.3658,0.0022187,1307.9,132980.5072343805,1.1397,18.158227111998713,286.952,1036.62,125.48508518299786,161.1417999267578,750.683475536,-0.00579941,3680000,-1312.22,899,3.94268,0.000140835,275.726,1898.05,-57.8422,0.00248408,318.95,0.592416,148.44190698603052,0.257218,1.3015,0.937189,300.919,7.03326,0.286059,0.00149162
2040.6,50.9022,-9.40597,-0.0134089,48606,-0.765872,1475.88,4.960579758073436,1802000,16.58022689819336,-6.17472,-2.77593,0.162647,745.829848034,-83.8892,0.000985574,1470.94,133128.5461760716,1.27278,18.016508355998667,268.818,1053.64,125.48450851801317,165.80226135253906,718.717555903,-0.0057326,3684000,-1476.92,900,3.40287,-0.000559823,253.629,2064.96,-38.6283,0.00252392,513.392,0.884153,148.46159663208527,0.253364,0.969685,0.916038,343.947,5.84787,0.316177,0.000912066
1982.8,36.9576,-8.40501,-0.0130107,48647,-0.733013,1329.33,4.905954482994275,1804000,15.699975967407227,-5.10791,-2.86876,0.170651,741.812146998,-45.6511,0.0027819,1321.33,133275.45032306758,0.663051,17.59932017000392,276.795,796.938,124.15454106399557,156.999755859375,729.382024823,-0.00584143,3688000,-1326.62,901,3.316,-4.20961e-05,263.31,1968.97,-53.9599,0.00248929,180.627,0.870739,146.65981571699376,0.250052,0.707325,0.865026,280.396,6.16286,0.303258,0.00178864
2018.33,46.4605,-8.46964,-0.0136123,48687,-0.737404,1402.51,4.921530083898688,1806000,16.452716827392578,-6.06982,-3.39807,0.271657,735.77387981,-211.838,0.00199479,1394.01,133424.64556991647,1.24997,17.849750777997542,326.445,891.72,126.44531792998896,164.52716064453125,721.529180629,-0.00580172,3692000,-1399.51,902,3.9197,0.000269731,313.895,2024.38,-257.335,0.00249733,249.507,0.814984,149.2165987918852,0.262074,0.826741,0.960482,325.195,6.65037,0.305446,0.000717505
1849.26,39.452,-9.18548,-0.012029,48727,-0.759344,1352.64,4.6874486149754375,1808000,16.04962158203125,-5.11633,-2.53118,0.200672,744.66424614,-7.67538,0.00205756,1350.7,133571.79008942744,0.942536,17.83436795999296,249.523,855.657,124.67470261099515,160.4962158203125,740.133019539,-0.00567859,3696000,-1354.09,903,3.28215,0.000263405,232.653,1865.27,-34.5996,0.00253326,215.896,0.71009,147.19651918596355,0.245993,0.779834,0.883143,310.313,5.76514,0.306611,0.00153962
2144.04,27.5275,-8.57213,-0.0133415,48771,-0.765927,1433.35,5.22714628095855,1810000,16.794363021850586,-4.748,-3.01338,0.333957,759.275183871,-90.5489,0.00117512,1424.23,133721.08858472036,1.19558,17.78827181199449,282.204,1119.42,126.07394452599692,167.94361877441406,751.297190023,-0.00553078,3700000,-1429.14,904,3.39487,0.000390829,271.45,2135.04,-61.4952,0.00248159,259.981,0.704787,149.08936261894996,0.253045,1.21701,0.909274,314.401,6.13184,0.327255,0.00126867
2215.85,27.0099,-10.3867,-0.013545,48812,-0.748216,1455.47,5.030589896981837,1812000,16.498876571655273,-4.18292,-2.62934,0.252237,741.289776848,18.1577,0.00335455,1445.03,133867.41122728132,0.908409,18.00374527697568,284.487,1349.23,123.538040644984,164.98876953125,736.795867187,-0.00570986,3704000,-1455.18,905,3.07412,0.000124177,263.725,2209.87,-115.848,0.00248307,326.063,0.96518,146.5723758189415,0.247932,0.637907,0.868829,321.529,4.78124,0.3185,0.00128493
2248.59,32.0745,-9.45159,-0.0132532,48853,-0.73084,1477.38,4.94717593191308,1814000,15.609793663024902,-5.57347,-2.77789,0.557126,731.601891413,-23.3512,0.00125932,1463.87,134013.87998802526,1.13151,17.759993883984862,305.482,939.509,123.50486970299971,156.09793090820312,720.277081355,-0.00566904,3708000,-1471.66,906,3.68289,0.000677914,284.641,2242.12,-130.653,0.00263182,232.362,0.721977,146.21203951889765,0.247898,0.939159,0.923978,325.275,5.59054,0.344764,0.00118256
2060.69,43.6118,-9.59911,-0.0122875,48895,-0.759226,1450.21,4.949057505989913,1816000,17.024381637573242,-6.50572,-2.89688,0.431915,732.738604024,-32.9532,0.00320265,1449.61,134162.59783330522,1.39646,18.02304212099989,256.95,1036.63,125.94467967498349,170.2438201904297,722.845802355,-0.00554774,3712000,-1451.43,907,3.48074,0.00140225,250.383,2056.73,-40.5657,0.00259027,259.421,0.810468,148.9167793019733,0.25953,0.758844,0.935349,322.396,5.75799,0.326533,0.00180979
2081.24,26.5438,-9.25548,-0.012425,48937,-0.755989,1488.81,4.891901185968891,1818000,14.898658752441406,-4.47762,-2.60818,0.198522,747.353616888,-12.8808,0.00294963,1480.71,134308.39185083023,1.05049,17.82995687398943,292.419,1073.68,123.48645141298766,148.98658752441406,726.875092961,-0.00584241,3716000,-1487.76,908,3.31949,6.17326e-05,280.087,2072.98,-138.065,0.0025398,210.65,0.843367,146.20830947294598,0.263235,0.600661,0.898951,341.717,4.73068,0.315106,0.00128548
2218.24,46.1363,-9.60075,-0.0137684,48977,-0.761295,1392.01,4.750565221067518,1820000,16.422971725463867,-7.15075,-2.68475,0.282763,734.336460907,-89.2517,0.00261445,1386.46,134457.57873245332,1.36027,17.42166446300689,315.724,943.288,126.79978185900836,164.22972106933594,724.892045397,-0.00575945,3720000,-1393.41,909,3.86533,0.0006538,298.831,2214.92,-53.553,0.00264307,287.698,0.963283,148.97201154308277,0.278418,1.05956,0.957386,358.409,5.17437,0.290865,0.00141907
2110.24,50.1405,-10.004,-0.0137023,49020,-0.76441,1465.2,4.865372877015034,1822000,15.250444412231445,-6.10617,-2.87009,0.537162,749.400711154,-79.6784,0.00274015,1457.64,134606.72957681428,1.11574,17.64243242199882,281.262,1007.76,126.39488914702088,152.5044403076172,736.817134314,-0.00563174,3724000,-1462.07,910,3.48093,0.000395356,260.731,2100.44,-67.6949,0.00253594,192.751,0.801612,148.90269444603473,0.250857,0.63141,0.90585,349.307,5.67673,0.315818,0.0010785
2035.14,26.0706,-7.09375,-0.0127064,49060,-0.772027,1479.21,4.723380417999579,1824000,16.52009391784668,-7.63339,-2.31699,0.455793,750.562715761,-86.2841,0.00262168,1474.0,134753.6481149143,1.21015,17.89625327300746,303.303,1001.63,124.25865589699242,165.20094299316406,736.775849473,-0.00542917,3728000,-1478.93,911,3.24041,0.000161545,286.679,2031.69,-57.9433,0.00252766,169.995,0.846031,146.87828958799946,0.248069,0.571626,0.90608,343.331,5.28874,0.31212,0.0014915
1984.31,55.7745,-9.60412,-0.0126456,49102,-0.770638,1283.79,4.914467777009122,1826000,18.908864974975586,-5.98631,-2.5925,0.35559,744.554437177,-25.9194,0.00109264,1283.14,134901.08506085834,0.908713,17.942733848001808,290.011,839.011,124.47108501600451,189.08863830566406,731.59799053,-0.0056819,3732000,-1285.77,912,3.60165,2.26864e-05,279.891,2002.2,-26.9839,0.00252267,297.829,0.845666,147.32828664101544,0.273749,1.0937,0.886911,315.906,6.78055,0.30181,0.00131457
1868.4,37.7271,-7.67907,-0.0139766,49145,-0.775284,1402.39,4.872461240942357,1828000,18.10414695739746,-4.9714,-2.94702,0.405715,743.767695224,-64.0823,0.000611907,1397.0,135049.02733761532,1.04662,18.05750940501457,262.615,714.071,124.97705440802383,181.0414581298828,730.641898734,-0.00552659,3736000,-1401.98,913,3.31366,0.000496375,245.365,1879.56,-110.45,0.00260722,241.323,0.869533,147.90702505398076,0.267267,0.970477,0.889837,313.479,7.18001,0.296764,0.00214318
2232.91,39.5394,-8.80173,-0.0135329,49185,-0.775026,1566.91,5.054605481040198,1830000,16.526723861694336,-6.84682,-2.59407,0.160306,744.28592144,-25.8811,0.00117114,1564.67,135196.5110763524,1.02989,18.098774894984672,273.048,702.463,124.43586073297774,165.26722717285156,730.943763649,-0.00570185,3740000,-1569.91,914,3.26189,0.000752909,257.788,2249.77,-55.5537,0.00251991,251.56,0.774791,147.58924110900261,0.251507,0.85969,0.877323,324.049,4.99511,0.335299,0.00117938
1959.36,29.0547,-9.53134,-0.0131443,49226,-0.767714,1365.53,5.017227122007171,1832000,16.235530853271484,-4.42643,-2.59644,0.256548,751.861200593,-64.2873,0.00180824,1362.12,135343.48381450347,1.1363,17.998686156002805,269.892,930.754,124.19270339500508,162.3553009033203,743.640149931,-0.00546177,3744000,-1368.22,915,3.35796,0.00187247,253.366,1963.94,-87.3118,0.00264589,186.028,0.818323,147.20861667301506,0.256526,0.895191,0.883992,297.878,5.22595,0.347141,0.00207538
2064.25,41.3194,-9.71839,-0.0121343,49266,-0.752623,1427.46,4.859857117087813,1834000,15.374305725097656,-6.09446,-3.41666,0.23308,749.705697555,-59.2338,0.00271022,1424.41,135491.7967497105,0.906697,17.769083943014266,304.359,1050.18,125.60149039601674,153.74305725097656,739.617025286,-0.0056404,3748000,-1427.8,916,3.32332,0.00125047,294.38,2081.11,-20.4666,0.00246603,256.929,0.969615,148.23043145611882,0.245215,0.733919,0.858945,317.332,5.85962,0.360612,0.00127249
1881.92,39.7164,-7.64033,-0.0125593,49306,-0.777093,1359.06,5.04784705498605,1836000,16.01695442199707,-5.05622,-2.58045,0.0829419,759.271548189,-53.8781,0.00227158,1352.27,135639.2485808215,1.26059,17.85788471600972,262.689,818.058,124.34004866200848,160.16954040527344,736.416120327,-0.00573228,3752000,-1356.14,917,3.66115,0.000407354,250.794,1889.56,-64.8236,0.00249,235.073,0.829296,147.24578043300426,0.259455,1.20787,0.917705,301.239,6.91026,0.286725,0.000941616
2309.95,37.8133,-7.76935,-0.0135564,49349,-0.782396,1490.63,4.9387696479971055,1838000,17.111494064331055,-6.84148,-2.71108,0.893358,731.889113351,-47.4811,0.00256444,1487.61,135787.5587473965,1.17249,18.070018973987317,319.798,1142.9,125.20049201400252,171.11492919921875,727.150294461,-0.00583067,3756000,-1490.33,918,3.37932,0.000198019,307.578,2318.73,-66.1462,0.00245177,219.807,0.938061,148.20928063598694,0.261991,0.529017,0.917229,373.693,6.41198,0.28301,0.00153949
2192.75,42.891,-8.53742,-0.0132984,49389,-0.741796,1466.12,4.997995771031128,1840000,16.140932083129883,-6.66333,-2.27346,0.38855,757.858401242,-32.9837,0.00291382,1460.24,135934.85859905055,0.945837,18.176831530989148,297.543,836.294,124.44571023000753,161.40931701660156,754.362849529,-0.00579819,3760000,-1465.36,919,3.31317,0.000761392,284.593,2198.13,-58.4891,0.00264978,163.292,0.730103,147.6205375320278,0.253489,0.517647,0.898432,339.89,6.15385,0.329129,0.00145817
1974.64,33.7943,-8.41111,-0.0124237,49433,-0.732672,1408.57,4.956813412049087,1842000,14.866259574890137,-4.95826,-2.72032,0.624883,759.977755287,-175.807,0.00259859,1401.89,136082.09379301066,0.970791,17.862441039993428,291.168,680.441,124.72855516901473,148.66259765625,745.425012612,-0.00575829,3764000,-1406.91,920,3.46316,-0.000533563,280.436,1975.94,-64.9196,0.0024926,236.17,0.715064,147.54780962105724,0.255301,0.870583,0.91238,301.524,5.84354,0.31759,0.00160196
1979.9,36.1678,-9.34219,-0.0129753,49475,-0.777539,1467.48,5.003901329997461,1844000,15.551312446594238,-7.04211,-3.33951,0.339485,758.835663248,-126.212,0.00162066,1461.78,136229.36875358567,0.997464,17.55554707100964,270.849,545.598,124.54214496401255,155.51312255859375,754.075846341,-0.0055427,3768000,-1466.44,921,3.15087,0.00144333,260.194,1986.73,-16.3021,0.00254317,162.582,1.01644,147.10159336501965,0.246155,0.960402,0.858633,312.236,5.59982,0.343042,0.00130939
2041.82,24.9467,-9.10767,-0.0135772,49516,-0.769131,1466.26,4.9296379479637835,1846000,16.005971908569336,-4.86328,-2.49784,0.268885,731.697211572,-2.11809,0.00141663,1460.94,136376.30221417267,1.07344,17.735082952014636,263.648,844.637,123.9888309900125,160.05970764160156,711.786640172,-0.00542079,3772000,-1465.43,922,3.11085,-3.91513e-05,247.562,2046.46,-40.0508,0.00265509,208.625,0.921091,146.65355188999092,0.255898,1.03436,0.881559,343.193,4.93945,0.317975,0.00124019
2068.17,47.7185,-8.56704,-0.0137522,49561,-0.739514,1415.13,4.978708739043213,1848000,16.22547149658203,-7.11408,-2.47994,0.554233,753.994323393,-27.3666,0.00229405,1410.08,136523.7863971547,0.98261,18.02089074300602,309.855,721.442,124.53796396998223,162.2547149658203,721.141456233,-0.00578262,3776000,-1416.01,923,3.71953,0.000682526,296.133,2069.44,-44.3614,0.00260448,256.714,0.637844,147.53756345203146,0.251129,0.766275,0.911086,315.59,7.09136,0.294514,0.00147226
